beds,baths,sqft,lot_size,year_built,property_type,city,postal_code,lat,lon,sale_date,price
5,2,2036,1845,1996,Townhouse,Toronto,M5V,43.641884,-79.402279,2024-05-13,1131388
4,3,1357,0,2021,Condo,Waterloo,N2L,43.457697,-80.513412,2024-09-19,786842
2,3,2084,1777,2007,Detached,Ottawa,K1A,45.410329,-75.707321,2025-01-17,678937
4,2,2370,4117,2020,Detached,Ottawa,K1A,45.415102,-75.707225,2023-01-10,1033573
3,2,2029,4474,1978,Detached,Hamilton,L8P,43.248663,-79.86178,2024-12-28,400216
3,2,1735,1934,2011,Townhouse,Toronto,M5V,43.651152,-79.384462,2023-03-28,1407837
4,2,1356,0,1984,Condo,Oakville,L6J,43.464827,-79.683818,2024-11-18,690324
3,1,2257,2422,2013,Detached,London,N6A,42.988806,-81.220761,2025-05-12,513139
4,2,2280,2195,1990,Townhouse,Oakville,L6J,43.461221,-79.69656,2025-08-11,956236
3,2,1239,0,1986,Condo,Toronto,M5V,43.652737,-79.40285,2025-03-03,655655
2,2,2185,3328,1986,Detached,Burlington,L7R,43.316854,-79.782046,2024-05-17,806117
1,2,1350,1350,1965,Townhouse,Waterloo,N2L,43.471276,-80.513937,2025-12-14,493271
3,3,2026,4082,1985,Semi-Detached,Burlington,L7R,43.328109,-79.796029,2025-02-24,736376
3,2,2643,3931,2014,Semi-Detached,Waterloo,N2L,43.469425,-80.521141,2022-07-31,722568
1,1,1363,1901,2014,Townhouse,Oakville,L6J,43.483456,-79.671358,2024-08-20,932289
3,2,1217,0,2000,Condo,Oakville,L6J,43.472322,-79.700077,2022-11-15,990275
4,3,1308,0,2006,Condo,Burlington,L7R,43.33623,-79.775361,2023-12-22,864847
2,2,1645,2288,2020,Townhouse,Hamilton,L8P,43.262629,-79.877159,2025-04-25,567734
3,2,2593,3060,1975,Detached,Ottawa,K1A,45.404854,-75.680939,2025-04-23,580299
3,1,1168,0,1967,Condo,Hamilton,L8P,43.263073,-79.872686,2024-08-31,266710
2,2,1202,0,2011,Condo,Ottawa,K1A,45.440196,-75.717057,2024-03-13,675520
2,3,1526,2227,2019,Townhouse,Waterloo,N2L,43.442107,-80.522698,2025-11-13,582487
3,2,1147,0,1986,Condo,Toronto,M5V,43.647427,-79.382899,2023-03-01,846646
3,2,2371,3878,1977,Semi-Detached,London,N6A,42.980726,-81.248251,2023-11-03,437094
2,1,2195,4234,1982,Semi-Detached,Burlington,L7R,43.307673,-79.793274,2023-10-24,594816
2,2,1652,1610,2006,Townhouse,London,N6A,42.983439,-81.251229,2024-10-31,407420
2,2,1616,2178,1973,Townhouse,London,N6A,42.992811,-81.230403,2025-04-13,413548
2,2,1896,5289,1993,Detached,Hamilton,L8P,43.246446,-79.868546,2022-08-27,533223
2,1,1800,4020,1969,Semi-Detached,Oakville,L6J,43.480844,-79.683511,2022-11-01,989606
3,3,2422,4080,1980,Semi-Detached,Mississauga,L5B,43.599511,-79.635892,2022-01-25,654038
3,3,1208,0,2018,Condo,Waterloo,N2L,43.467637,-80.523376,2025-05-07,542806
4,2,2463,2941,2004,Semi-Detached,Oakville,L6J,43.476907,-79.682738,2023-10-20,1603067
1,2,955,0,2009,Condo,Burlington,L7R,43.338962,-79.809779,2022-03-23,552954
3,2,2112,3350,2016,Detached,Burlington,L7R,43.332015,-79.810377,2024-04-22,1085613
3,1,1889,2267,1979,Townhouse,Mississauga,L5B,43.603558,-79.637055,2024-12-07,486664
4,2,1494,0,1981,Condo,Ottawa,K1A,45.428479,-75.70163,2025-10-10,545013
4,3,1928,2078,1967,Townhouse,Ottawa,K1A,45.440146,-75.686101,2024-05-07,649277
2,2,981,0,1972,Condo,London,N6A,42.977319,-81.252174,2023-09-08,280697
3,3,1594,2012,1981,Townhouse,Oakville,L6J,43.446763,-79.688517,2023-05-29,571241
3,2,1881,2527,1965,Townhouse,Waterloo,N2L,43.470272,-80.529883,2024-09-16,438138
2,2,1201,0,1979,Condo,London,N6A,42.977932,-81.23948,2025-05-15,310668
1,2,1248,1214,1965,Townhouse,Hamilton,L8P,43.253659,-79.866645,2023-07-29,369079
4,3,2722,2413,2020,Semi-Detached,Hamilton,L8P,43.259051,-79.867938,2023-03-31,1070743
2,2,2151,3989,1974,Semi-Detached,Mississauga,L5B,43.595385,-79.642378,2022-12-31,502431
4,3,2486,3347,2012,Detached,London,N6A,42.998249,-81.239003,2023-05-16,601372
1,3,1964,5116,1980,Semi-Detached,Oakville,L6J,43.485048,-79.670012,2023-12-10,1134347
3,2,2151,4062,2010,Semi-Detached,Ottawa,K1A,45.406792,-75.695788,2024-09-20,704046
5,4,2367,2219,1984,Townhouse,Burlington,L7R,43.320443,-79.809589,2024-11-03,631899
5,1,2422,2785,1989,Townhouse,Oakville,L6J,43.483584,-79.68415,2024-09-27,829622
4,2,2235,5289,2010,Semi-Detached,Mississauga,L5B,43.57632,-79.625041,2023-10-16,735739
5,2,2657,4447,1966,Semi-Detached,Hamilton,L8P,43.247626,-79.87259,2024-05-25,563360
3,3,2316,4139,1971,Semi-Detached,London,N6A,42.987019,-81.254256,2024-09-02,501505
4,4,2699,3730,1972,Detached,Hamilton,L8P,43.253876,-79.875946,2025-05-15,744995
1,4,1818,3746,1994,Semi-Detached,Oakville,L6J,43.465723,-79.694296,2024-07-13,680064
3,2,2109,2138,2004,Detached,Hamilton,L8P,43.251213,-79.860196,2022-04-20,755813
3,2,1829,2114,2002,Townhouse,Toronto,M5V,43.639816,-79.381768,2023-01-18,1178571
3,1,1351,0,2002,Condo,Brampton,L6P,43.721459,-79.763355,2025-07-13,579615
1,2,1394,4232,2006,Detached,Mississauga,L5B,43.606389,-79.647312,2022-06-30,699257
3,2,1307,0,1979,Condo,Hamilton,L8P,43.270868,-79.867522,2024-04-10,325323
5,1,1244,0,1973,Condo,Burlington,L7R,43.336407,-79.786095,2023-03-23,662174
2,3,2074,2932,1989,Semi-Detached,London,N6A,42.972349,-81.248812,2022-08-12,350421
3,2,2202,1161,1996,Townhouse,Toronto,M5V,43.629685,-79.384191,2025-04-25,868566
2,2,2088,3155,1986,Detached,Burlington,L7R,43.329951,-79.8025,2023-08-31,878674
4,2,1280,0,1976,Condo,Mississauga,L5B,43.597354,-79.642746,2025-04-15,468531
3,2,1916,4036,2006,Detached,Burlington,L7R,43.317826,-79.807764,2022-10-03,988753
3,1,2050,2873,1991,Semi-Detached,Toronto,M5V,43.644416,-79.382804,2022-04-19,1223680
1,3,1604,2345,2018,Townhouse,Brampton,L6P,43.735097,-79.760713,2023-12-23,795054
3,3,2654,3274,1994,Semi-Detached,Mississauga,L5B,43.595535,-79.647873,2023-10-23,557047
4,1,1643,0,2016,Condo,Mississauga,L5B,43.586813,-79.659631,2024-07-14,856014
1,3,913,0,1978,Condo,Ottawa,K1A,45.416037,-75.684988,2024-10-13,353892
3,3,1191,0,2007,Condo,Burlington,L7R,43.314317,-79.791571,2024-05-12,803997
3,1,1263,0,2001,Condo,Hamilton,L8P,43.257078,-79.878127,2023-05-08,643288
1,4,1509,3904,1992,Detached,Hamilton,L8P,43.249611,-79.880268,2022-09-30,586819
3,2,1811,3574,2013,Semi-Detached,Mississauga,L5B,43.584159,-79.664707,2025-08-15,904498
3,3,1886,1717,2020,Townhouse,Ottawa,K1A,45.431466,-75.701865,2024-03-06,653336
5,1,2878,3347,2008,Semi-Detached,Mississauga,L5B,43.577523,-79.643248,2024-07-11,848492
2,2,1401,4464,2004,Semi-Detached,Ottawa,K1A,45.415009,-75.700667,2024-10-30,548940
5,3,2971,3408,2008,Detached,Oakville,L6J,43.47704,-79.695756,2025-07-29,1810413
2,1,2202,4836,1967,Detached,Brampton,L6P,43.733765,-79.759849,2025-11-02,623057
2,2,1141,0,2022,Condo,Waterloo,N2L,43.472058,-80.506679,2022-09-07,437659
3,2,1738,1947,2008,Townhouse,Burlington,L7R,43.327385,-79.798332,2025-08-19,553955
3,2,2465,4031,1972,Semi-Detached,Toronto,M5V,43.640187,-79.385416,2023-05-18,811455
1,2,1426,1665,1969,Townhouse,Hamilton,L8P,43.265591,-79.861213,2023-08-08,509259
2,3,2063,4042,2018,Detached,Burlington,L7R,43.306422,-79.807604,2024-01-02,1351388
1,1,1337,2755,2004,Townhouse,Ottawa,K1A,45.41352,-75.694468,2022-04-21,598000
1,3,1003,0,1980,Condo,Ottawa,K1A,45.415188,-75.694372,2022-01-08,306017
3,3,2191,2468,1972,Semi-Detached,Mississauga,L5B,43.581078,-79.666463,2023-10-17,728757
2,3,1650,2782,1990,Townhouse,Brampton,L6P,43.719088,-79.777758,2024-10-25,525826
5,3,2968,2923,1979,Detached,Brampton,L6P,43.732262,-79.764198,2022-01-19,819632
3,2,2331,3634,2008,Semi-Detached,Toronto,M5V,43.639033,-79.363767,2025-09-02,1295551
2,2,1893,2186,1980,Townhouse,Hamilton,L8P,43.251317,-79.876482,2024-01-02,465795
3,3,2193,2994,1979,Detached,Burlington,L7R,43.320533,-79.799503,2022-06-20,688595
3,2,1704,1799,2002,Townhouse,Burlington,L7R,43.320613,-79.785509,2023-10-20,568164
3,3,1838,1851,1970,Townhouse,Waterloo,N2L,43.448173,-80.515406,2022-10-15,462819
2,3,1066,0,1967,Condo,Oakville,L6J,43.460578,-79.67462,2025-02-03,541830
4,3,2264,4577,1975,Detached,Burlington,L7R,43.326234,-79.802364,2024-08-30,933604
3,2,1303,0,2011,Condo,Toronto,M5V,43.620119,-79.374487,2024-12-28,769229
2,1,1824,1809,1978,Townhouse,London,N6A,42.979236,-81.251092,2024-10-13,433668
2,3,1955,3404,1981,Detached,Toronto,M5V,43.641206,-79.379703,2024-06-12,1054055
1,1,1368,4554,2017,Detached,Ottawa,K1A,45.421124,-75.714512,2022-07-06,765488
5,2,3048,4261,1972,Detached,Hamilton,L8P,43.241691,-79.870496,2025-07-10,507032
1,2,893,0,1981,Condo,Brampton,L6P,43.717082,-79.753827,2023-01-11,326342
2,2,1200,0,2001,Condo,Oakville,L6J,43.474231,-79.711403,2024-03-07,789518
2,2,2121,4071,2016,Semi-Detached,Hamilton,L8P,43.242244,-79.854119,2022-10-12,550034
1,1,846,0,2009,Condo,Waterloo,N2L,43.451959,-80.527768,2023-04-16,472162
2,2,1055,0,2016,Condo,Mississauga,L5B,43.577714,-79.639422,2022-08-27,743366
1,1,1199,0,2008,Condo,London,N6A,43.003196,-81.249397,2023-08-12,522890
3,2,1906,1385,1988,Townhouse,London,N6A,42.984335,-81.249127,2022-05-24,382508
2,1,2043,2824,2011,Semi-Detached,Mississauga,L5B,43.556606,-79.638574,2022-11-02,690543
4,3,1267,0,2006,Condo,London,N6A,42.982185,-81.255363,2025-02-05,316108
1,2,1348,1935,2020,Townhouse,Burlington,L7R,43.333114,-79.8116,2025-10-16,857863
2,1,1868,3773,1980,Detached,Waterloo,N2L,43.481236,-80.508448,2022-06-11,376641
4,2,2595,4051,2000,Detached,Burlington,L7R,43.337169,-79.793905,2025-12-02,1059025
3,3,1624,2128,2003,Townhouse,London,N6A,42.986571,-81.242664,2022-10-07,490164
4,1,2434,4204,2000,Detached,London,N6A,42.996722,-81.233693,2023-03-16,755736
5,2,2880,2589,2004,Detached,Waterloo,N2L,43.432422,-80.513574,2023-12-11,948507
3,2,1212,0,1978,Condo,Oakville,L6J,43.46928,-79.686469,2024-04-26,793480
4,2,2684,3067,1965,Detached,Waterloo,N2L,43.478485,-80.545278,2024-07-28,442128
4,4,2191,2135,2022,Townhouse,Ottawa,K1A,45.412045,-75.708734,2025-12-31,863981
2,2,1236,0,1999,Condo,Burlington,L7R,43.336114,-79.79368,2023-12-10,665146
3,3,2322,2554,2021,Semi-Detached,Toronto,M5V,43.657047,-79.387487,2025-01-14,1276053
2,2,2247,5647,2015,Semi-Detached,Hamilton,L8P,43.248161,-79.860916,2024-11-15,680728
5,2,1605,0,2019,Condo,Hamilton,L8P,43.263265,-79.877839,2023-10-28,607930
3,2,1944,2617,2011,Detached,Burlington,L7R,43.335607,-79.79151,2023-01-11,786245
2,3,2345,3676,1980,Semi-Detached,Toronto,M5V,43.6549,-79.396747,2025-07-16,866036
4,2,2244,2271,1987,Townhouse,Brampton,L6P,43.735783,-79.761628,2023-03-05,512412
3,1,2265,1797,1978,Detached,Oakville,L6J,43.467196,-79.695809,2024-03-08,1080108
3,2,1516,0,1989,Condo,Oakville,L6J,43.462579,-79.685882,2025-07-25,600870
2,3,1658,2829,1998,Semi-Detached,Mississauga,L5B,43.579083,-79.637206,2024-07-01,677099
1,2,847,0,2016,Condo,Mississauga,L5B,43.586302,-79.646994,2025-07-30,558410
4,2,2435,4247,2001,Semi-Detached,Mississauga,L5B,43.555605,-79.650336,2022-10-31,812579
4,3,1848,1443,1971,Townhouse,Burlington,L7R,43.331096,-79.807135,2022-09-10,472771
1,2,1795,2212,2001,Townhouse,Oakville,L6J,43.480314,-79.679292,2022-02-02,825987
1,2,907,0,2007,Condo,Waterloo,N2L,43.479593,-80.519084,2025-02-14,383019
5,2,2632,3265,1995,Semi-Detached,Burlington,L7R,43.319096,-79.807173,2023-01-13,772357
3,1,1763,2291,1985,Semi-Detached,Burlington,L7R,43.313733,-79.799149,2022-05-24,765353
1,3,1683,3899,2017,Semi-Detached,Waterloo,N2L,43.442534,-80.512984,2023-04-25,793483
3,1,2336,2991,1993,Semi-Detached,Oakville,L6J,43.464164,-79.695989,2024-09-01,1245384
3,1,1706,2019,1980,Townhouse,Mississauga,L5B,43.582524,-79.652082,2025-09-18,657431
2,3,1691,2209,1986,Townhouse,Waterloo,N2L,43.458656,-80.531963,2025-12-02,378184
3,3,2138,2313,2000,Townhouse,Oakville,L6J,43.478556,-79.678483,2024-06-07,904598
1,3,1360,1799,2021,Townhouse,Toronto,M5V,43.616569,-79.390713,2025-01-20,1060865
2,1,1092,0,1998,Condo,Hamilton,L8P,43.25627,-79.871354,2022-11-19,576144
2,1,977,0,1982,Condo,Brampton,L6P,43.733615,-79.751245,2023-01-02,328823
3,2,1170,0,2019,Condo,Oakville,L6J,43.464017,-79.692661,2025-03-16,1405973
3,2,1889,1761,2019,Townhouse,London,N6A,42.977298,-81.244915,2023-11-30,586858
2,4,1136,0,2004,Condo,Oakville,L6J,43.478887,-79.667997,2023-08-15,1023456
1,2,1140,2753,1985,Townhouse,Burlington,L7R,43.316327,-79.791645,2022-03-06,523958
5,2,3081,4094,2003,Semi-Detached,Ottawa,K1A,45.416133,-75.690039,2024-07-07,698483
3,1,2041,4481,2017,Semi-Detached,Waterloo,N2L,43.45023,-80.52211,2022-04-19,725831
2,3,1787,3630,1966,Detached,Waterloo,N2L,43.445899,-80.520723,2022-02-27,369340
4,1,1476,0,2019,Condo,London,N6A,42.976006,-81.248585,2025-10-10,390885
2,2,1094,0,2007,Condo,Waterloo,N2L,43.476069,-80.515555,2022-12-11,381016
3,2,1150,0,1997,Condo,Brampton,L6P,43.72645,-79.749663,2024-07-18,405632
3,2,2112,3614,2005,Semi-Detached,Toronto,M5V,43.650094,-79.381003,2022-02-17,1062326
1,2,1648,1364,2004,Townhouse,Oakville,L6J,43.490536,-79.702494,2023-09-13,1293129
3,2,1133,0,1972,Condo,Mississauga,L5B,43.592361,-79.646375,2022-03-08,409307
2,2,1345,0,1974,Condo,Mississauga,L5B,43.580933,-79.661027,2022-03-14,507766
2,4,2111,3650,1978,Semi-Detached,Toronto,M5V,43.64088,-79.391116,2022-06-28,948201
2,4,1969,5040,2019,Semi-Detached,Waterloo,N2L,43.457831,-80.530566,2023-11-29,538664
3,2,1251,0,1980,Condo,Mississauga,L5B,43.602414,-79.651028,2023-01-19,548158
4,3,1773,1537,1989,Townhouse,Hamilton,L8P,43.25116,-79.861198,2025-03-13,499609
4,2,2382,3048,1988,Detached,Waterloo,N2L,43.452956,-80.508102,2024-07-02,815022
3,2,1124,0,1998,Condo,London,N6A,42.983611,-81.241893,2025-07-31,431784
3,3,1348,0,1973,Condo,London,N6A,42.97347,-81.237098,2023-10-31,351011
4,1,2514,3379,1991,Detached,Oakville,L6J,43.463565,-79.685913,2023-04-09,1381056
2,3,2245,5488,1999,Semi-Detached,Mississauga,L5B,43.594334,-79.635705,2025-12-26,837386
2,3,2243,4345,1995,Semi-Detached,Hamilton,L8P,43.259026,-79.861769,2025-01-23,640216
1,4,923,0,1979,Condo,Mississauga,L5B,43.580631,-79.645504,2023-07-16,401046
4,2,2561,3839,1979,Detached,Mississauga,L5B,43.585303,-79.647751,2025-06-13,766721
3,1,2206,2710,1978,Semi-Detached,Burlington,L7R,43.311529,-79.798111,2023-01-27,498907
3,2,2468,3845,2007,Detached,Hamilton,L8P,43.267897,-79.863139,2025-07-20,724733
2,3,1767,1221,1973,Townhouse,Toronto,M5V,43.633147,-79.40524,2023-12-10,877910
4,3,2016,2237,1971,Townhouse,Toronto,M5V,43.632244,-79.376029,2024-08-18,777361
2,1,1729,2400,2006,Townhouse,London,N6A,42.976752,-81.237421,2025-02-02,560037
1,2,1464,4195,2006,Semi-Detached,Waterloo,N2L,43.462176,-80.505358,2024-09-03,719600
5,2,1579,0,2010,Condo,Ottawa,K1A,45.424054,-75.714365,2022-02-21,685885
4,2,2232,3627,1986,Semi-Detached,Brampton,L6P,43.711471,-79.759761,2024-08-08,519527
4,2,2838,4400,1979,Detached,Brampton,L6P,43.721662,-79.752492,2025-02-07,785388
2,1,1981,2467,1985,Semi-Detached,Waterloo,N2L,43.463417,-80.523816,2023-05-07,418031
4,4,2500,3569,1998,Semi-Detached,Burlington,L7R,43.322114,-79.783201,2024-03-24,1283425
3,3,1221,0,1976,Condo,Ottawa,K1A,45.411561,-75.692998,2025-03-19,413872
3,1,1098,0,1987,Condo,Hamilton,L8P,43.251872,-79.872337,2023-06-19,304918
2,2,1920,3715,1987,Detached,Hamilton,L8P,43.267417,-79.882862,2024-03-16,481419
2,3,1673,2472,1971,Townhouse,Burlington,L7R,43.335861,-79.81323,2023-09-09,536632
3,1,2497,3803,1981,Semi-Detached,Oakville,L6J,43.45725,-79.675867,2025-01-25,765842
3,2,1450,0,1991,Condo,Mississauga,L5B,43.587549,-79.647379,2022-10-11,535724
3,1,1920,1556,1974,Townhouse,London,N6A,42.978858,-81.259135,2023-06-21,445450
1,1,1319,1894,2001,Townhouse,Waterloo,N2L,43.463845,-80.515671,2024-04-04,334054
2,4,1567,2265,1985,Townhouse,Burlington,L7R,43.316224,-79.788307,2023-11-26,476288
3,2,1250,0,2020,Condo,Ottawa,K1A,45.406173,-75.699163,2023-07-13,745626
4,3,2131,2787,1992,Detached,Burlington,L7R,43.323879,-79.79757,2025-12-27,672429
4,3,1501,0,1967,Condo,Ottawa,K1A,45.415947,-75.695604,2024-12-08,579742
4,3,2085,1866,2013,Townhouse,London,N6A,42.998335,-81.263423,2025-07-13,477720
3,2,2670,3295,1978,Detached,Hamilton,L8P,43.280944,-79.871864,2024-03-21,460897
2,2,1554,2638,2008,Townhouse,Waterloo,N2L,43.464724,-80.514908,2025-08-02,450969
3,2,2277,5171,2012,Detached,Toronto,M5V,43.641576,-79.397792,2024-09-22,1093565
2,3,1362,2763,2000,Townhouse,Burlington,L7R,43.337995,-79.812328,2022-03-19,704661
1,3,1347,1690,2018,Townhouse,Ottawa,K1A,45.420627,-75.688666,2025-10-28,649453
1,3,1676,3236,1967,Semi-Detached,Ottawa,K1A,45.418131,-75.694644,2023-01-13,535824
2,2,2333,3597,2021,Semi-Detached,Hamilton,L8P,43.258106,-79.881966,2025-07-14,838918
3,1,2070,3556,1974,Detached,Mississauga,L5B,43.594801,-79.638665,2023-09-26,524897
3,1,1315,0,1985,Condo,Hamilton,L8P,43.245708,-79.868902,2022-08-02,459764
2,3,1517,1596,1975,Townhouse,Toronto,M5V,43.63597,-79.382948,2024-06-13,566253
4,2,2367,3055,1978,Detached,Brampton,L6P,43.735935,-79.779421,2024-01-22,746818
2,3,1600,2327,1965,Townhouse,Hamilton,L8P,43.250239,-79.865131,2023-02-14,483696
1,2,1703,3415,1974,Semi-Detached,Waterloo,N2L,43.488208,-80.516629,2025-02-17,616893
2,2,1847,3398,2021,Semi-Detached,Ottawa,K1A,45.415401,-75.681446,2024-01-26,843047
1,2,1404,2471,1982,Townhouse,Oakville,L6J,43.466889,-79.693221,2023-11-18,694723
3,2,1614,1551,1994,Townhouse,Oakville,L6J,43.475521,-79.679078,2022-11-05,864091
3,2,1587,1676,1965,Townhouse,Brampton,L6P,43.731277,-79.769289,2022-05-20,668410
5,2,1957,2119,1993,Townhouse,Burlington,L7R,43.353647,-79.800043,2025-07-06,940376
3,1,2328,3868,1988,Detached,London,N6A,42.999522,-81.240814,2025-05-12,394017
3,3,2399,3723,1977,Detached,Burlington,L7R,43.319171,-79.797107,2025-04-07,559162
3,2,2309,3957,1965,Semi-Detached,Brampton,L6P,43.727041,-79.761269,2024-06-18,493877
2,2,1541,1877,1980,Townhouse,Waterloo,N2L,43.445184,-80.507288,2024-09-16,554005
4,1,1373,0,1976,Condo,Mississauga,L5B,43.591905,-79.650379,2024-08-07,497188
4,1,1566,2773,1971,Townhouse,Toronto,M5V,43.649094,-79.378988,2025-02-02,825396
1,2,1553,2628,1968,Detached,Oakville,L6J,43.462569,-79.677151,2024-05-12,1033029
2,3,1571,1729,2005,Townhouse,Burlington,L7R,43.321692,-79.804423,2024-02-11,657855
2,3,1008,0,1965,Condo,Hamilton,L8P,43.257931,-79.860538,2025-04-05,358326
3,1,2470,3018,1968,Detached,London,N6A,42.990275,-81.244915,2023-03-09,367078
4,2,1572,0,2007,Condo,Ottawa,K1A,45.425187,-75.698507,2023-11-20,750665
3,2,1965,1693,2019,Townhouse,Toronto,M5V,43.647865,-79.391874,2023-12-09,1422673
3,1,2252,3883,1979,Detached,Ottawa,K1A,45.429438,-75.700174,2025-03-14,580873
2,3,1563,1382,2008,Townhouse,Burlington,L7R,43.323746,-79.794085,2025-02-14,667824
5,2,3112,3225,2015,Detached,Waterloo,N2L,43.474123,-80.521378,2025-11-29,715749
3,2,2028,3372,2013,Detached,Brampton,L6P,43.740463,-79.762188,2025-11-02,849606
4,2,2145,2047,1969,Townhouse,Toronto,M5V,43.641339,-79.38156,2023-09-24,879517
3,3,2421,2662,1989,Detached,Burlington,L7R,43.343735,-79.801379,2023-10-01,626043
3,2,2477,3027,1966,Semi-Detached,Mississauga,L5B,43.594583,-79.625534,2022-10-02,774100
4,4,2403,3759,1981,Semi-Detached,Oakville,L6J,43.492615,-79.688106,2023-02-28,712811
2,2,1118,0,2021,Condo,Waterloo,N2L,43.477166,-80.5265,2023-12-24,684560
2,2,997,0,1979,Condo,London,N6A,42.99932,-81.244626,2024-07-08,224718
2,3,1170,0,1974,Condo,Brampton,L6P,43.726754,-79.767096,2024-12-06,331675
3,3,1277,0,2003,Condo,Mississauga,L5B,43.596789,-79.645013,2024-09-15,521079
3,2,1741,1756,1973,Townhouse,Waterloo,N2L,43.451837,-80.539275,2023-12-14,376944
3,2,1710,2375,2002,Townhouse,Toronto,M5V,43.626866,-79.399311,2025-08-27,727810
2,2,979,0,2002,Condo,Ottawa,K1A,45.408291,-75.718437,2023-01-15,570694
3,4,2405,2611,1995,Semi-Detached,Burlington,L7R,43.32548,-79.795698,2025-06-29,716829
2,2,1998,4267,2001,Detached,London,N6A,42.996966,-81.260572,2025-12-10,464439
3,1,1652,1682,1970,Townhouse,London,N6A,42.982474,-81.247544,2022-11-21,418063
3,2,1372,0,2012,Condo,Toronto,M5V,43.62624,-79.384866,2022-11-06,868270
1,2,1675,3054,1981,Semi-Detached,Hamilton,L8P,43.238488,-79.880261,2024-02-09,306991
3,3,1362,0,1999,Condo,Mississauga,L5B,43.600403,-79.619111,2023-03-18,680678
3,2,2612,2059,1999,Semi-Detached,Mississauga,L5B,43.590474,-79.642259,2022-09-16,839783
4,2,2244,3461,2009,Detached,Toronto,M5V,43.646052,-79.395597,2024-12-25,1578621
1,2,1389,3885,2009,Semi-Detached,London,N6A,42.969922,-81.239253,2023-01-30,410955
3,2,2190,3499,2013,Semi-Detached,Brampton,L6P,43.725379,-79.754835,2024-12-11,711317
4,1,2499,4392,1974,Semi-Detached,Mississauga,L5B,43.580065,-79.613174,2023-11-13,672569
3,2,1957,3393,2003,Semi-Detached,Ottawa,K1A,45.407709,-75.686489,2025-08-17,804515
3,2,2433,3398,2002,Semi-Detached,London,N6A,42.988598,-81.251534,2023-03-29,739585
4,2,2050,1441,1968,Townhouse,Toronto,M5V,43.645809,-79.388746,2024-06-12,845243
1,2,1902,3909,1995,Semi-Detached,Brampton,L6P,43.744711,-79.758877,2025-01-30,787683
5,3,2069,1783,2015,Townhouse,Oakville,L6J,43.479535,-79.684268,2022-07-29,1083213
4,2,2361,2276,1985,Detached,Brampton,L6P,43.736805,-79.754042,2022-02-18,726652
2,1,2209,4529,1980,Semi-Detached,Toronto,M5V,43.646891,-79.394267,2025-07-04,592360
5,4,2365,1992,1991,Townhouse,Toronto,M5V,43.639875,-79.390506,2025-01-18,984184
3,1,1875,2220,1984,Townhouse,Ottawa,K1A,45.402132,-75.704814,2022-09-21,638230
3,1,2346,4697,1980,Semi-Detached,Toronto,M5V,43.641332,-79.396754,2025-01-12,805314
3,1,2196,2075,1991,Detached,Hamilton,L8P,43.239387,-79.875135,2022-08-04,813460
4,3,1480,0,2006,Condo,Brampton,L6P,43.720536,-79.751454,2023-11-07,593819
4,2,2504,2844,1989,Detached,Oakville,L6J,43.479932,-79.680628,2025-02-22,1624211
4,1,1517,0,2001,Condo,Mississauga,L5B,43.575316,-79.642105,2023-02-08,799611
1,2,1387,2208,1975,Townhouse,Burlington,L7R,43.334139,-79.799117,2025-05-24,416843
2,1,2000,4797,1980,Detached,Oakville,L6J,43.464678,-79.706491,2022-01-16,1149687
4,2,2686,2167,2013,Semi-Detached,Burlington,L7R,43.332405,-79.796344,2022-06-10,828437
2,4,1698,1972,1992,Townhouse,Toronto,M5V,43.633244,-79.388879,2025-09-18,713029
4,1,2317,3778,2016,Detached,Burlington,L7R,43.320623,-79.788257,2022-12-23,852683
3,2,1391,0,2003,Condo,Toronto,M5V,43.639992,-79.399486,2022-02-08,792317
3,1,1028,0,1966,Condo,Waterloo,N2L,43.453391,-80.512457,2022-06-25,383101
4,1,1415,0,1980,Condo,Mississauga,L5B,43.571777,-79.663433,2025-11-12,541948
2,3,2026,3408,1973,Detached,Burlington,L7R,43.323123,-79.796671,2025-12-27,589365
4,2,2108,2579,2021,Townhouse,Mississauga,L5B,43.587324,-79.642206,2025-04-10,971977
1,2,1719,2900,1997,Detached,Brampton,L6P,43.729993,-79.767471,2025-01-20,573992
4,2,1972,2261,1990,Townhouse,Brampton,L6P,43.729495,-79.770525,2023-11-28,532271
